travelCode,userCode_x_x,name_x,place,days,hotel_perday,hotel_total,date_x,from,to,flightType,flight_cost,time,distance,agency,company,gender,age,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,price,totalDistance,fuelPolicy,bookingStatus,Total_car_price,no_of_guest,guest_name,total_passenger
103043,1022,Hotel BP,Brasilia (DF),2,247.62,495.24,03/30/2023,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,Acme Factory,none,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['David Scott', 'Kelly Pittman', 'Mark Thomas']",4
103048,1023,Hotel Z,Aracaju (SE),1,208.04,208.04,10/17/2019,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,Acme Factory,male,54,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Kristen Williams', 'Xavier Spencer', 'Jim Clark', 'Juan Stone']",5
103050,1023,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/31/2019,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,Acme Factory,male,54,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
103058,1023,Hotel AU,Recife (PE),3,312.83,938.49,12/26/2019,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,Acme Factory,male,54,North Francesside,South Janet,SUV,Sixt,2.0,324.83,322.0,Partial,Confirmed,537.6,2,"['Adam Garner', 'Craig Bailey']",3
103060,1023,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/09/2020,Florianopolis (SC),Rio de Janeiro (RJ),economic,317.08,1.21,466.3,Rainbow,Acme Factory,male,54,New Andrea,Cliffordfort,Sedan,Avis,3.0,317.6,414.0,Full-to-Full,Confirmed,691.2,1,['Amy Garcia'],2
103062,1023,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/23/2020,Florianopolis (SC),Rio de Janeiro (RJ),premium,481.42,1.21,466.3,Rainbow,Acme Factory,male,54,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Lori Long', 'Christopher Stone', 'Mary Lewis']",4
103069,1023,Hotel AU,Recife (PE),2,312.83,625.66,03/12/2020,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,Acme Factory,male,54,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Taylor Bradley', 'Joseph Diaz', 'Robert Simpson']",4
103070,1023,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/19/2020,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,Acme Factory,male,54,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Stephanie Briggs', 'Mariah Anderson', 'Amber Foster']",4
103077,1024,Hotel BP,Brasilia (DF),3,247.62,742.86,10/10/2019,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Alexander Cruz', 'Denise Harrison']",3
103080,1024,Hotel K,Salvador (BH),4,263.41,1053.64,10/31/2019,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
103081,1024,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/07/2019,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Pamela Curry', 'Joy Nguyen', 'Susan Walters', 'Pedro Phillips']",5
103082,1024,Hotel BP,Brasilia (DF),1,247.62,247.62,11/14/2019,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Jeremy Jones', 'Nicole Lewis', 'Kathryn Kelly', 'Hayden Levine']",5
103083,1024,Hotel BP,Brasilia (DF),4,247.62,990.48,11/21/2019,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Steven Smith'],2
103090,1024,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/09/2020,Florianopolis (SC),Sao Paulo (SP),economic,427.0,1.46,562.14,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
103091,1024,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/16/2020,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,1.21,466.3,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
103095,1024,Hotel Z,Aracaju (SE),4,208.04,832.16,02/13/2020,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,Acme Factory,none,34,Reyestown,Port Denisemouth,Sedan,Enterprise,4.0,711.25,440.0,Partial,Confirmed,832.0,2,"['Laura Wright', 'Justin Ray']",3
103097,1024,Hotel AU,Recife (PE),3,312.83,938.49,02/27/2020,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Jennifer Santiago', 'Jeffrey Lee', 'Peggy Larsen']",4
103101,1024,Hotel K,Salvador (BH),4,263.41,1053.64,03/26/2020,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
103103,1024,Hotel BD,Natal (RN),4,242.88,971.52,04/09/2020,Florianopolis (SC),Natal (RN),economic,780.68,1.84,709.37,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Leon Jones', 'Kristine Morse', 'Dennis Flowers']",4
103106,1024,Hotel Z,Aracaju (SE),2,208.04,416.08,04/30/2020,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Cassandra Anderson', 'Debra Higgins']",3
103107,1024,Hotel BP,Brasilia (DF),1,247.62,247.62,05/07/2020,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Brian Thompson'],2
103110,1024,Hotel K,Salvador (BH),2,263.41,526.82,05/28/2020,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Monique Rogers'],2
103111,1024,Hotel BW,Campo Grande (MS),4,60.39,241.56,06/04/2020,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Craig Lopez', 'Nathaniel Santos', 'Jeremy Dixon']",4
103121,1024,Hotel Z,Aracaju (SE),4,208.04,832.16,08/13/2020,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Ariana Russell', 'Roberto Alexander', 'Mariah Lopez DVM']",4
103125,1024,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/10/2020,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,Acme Factory,none,34,Nicholasmouth,Jonesberg,Luxury,Sixt,2.0,297.86,187.0,Partial,Pending,489.6,0,[],1
103130,1024,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/15/2020,Florianopolis (SC),Sao Paulo (SP),economic,426.91,1.46,562.14,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Jane Allen', 'Cynthia Martinez']",3
103135,1024,Hotel BP,Brasilia (DF),1,247.62,247.62,11/19/2020,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Jeffrey Schultz'],2
103144,1024,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/21/2021,Florianopolis (SC),Campo Grande (MS),premium,697.65,1.49,573.81,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
103149,1024,Hotel BP,Brasilia (DF),4,247.62,990.48,02/25/2021,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['David Campbell', 'Craig Hill', 'Peter Ortiz', 'Jesus Townsend']",5
103150,1024,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/04/2021,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,1.21,466.3,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
103152,1024,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/18/2021,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Michelle Ross', 'Ann Wilson', 'Jennifer Johnson']",4
103153,1024,Hotel Z,Aracaju (SE),4,208.04,832.16,03/25/2021,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Jasmine Carey', 'Max Adams', 'Steven Wu PhD', 'Sharon Ortega']",5
103155,1024,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,04/08/2021,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,1.21,466.3,CloudFy,Acme Factory,none,34,New Tylerburgh,East Amanda,SUV,Hertz,4.0,661.51,210.0,Full-to-Full,Cancelled,728.0,0,[],1
103157,1024,Hotel Z,Aracaju (SE),3,208.04,624.12,04/22/2021,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Gina Wilson', 'Darryl Garcia']",3
103159,1024,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/06/2021,Florianopolis (SC),Sao Paulo (SP),premium,554.87,1.46,562.14,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Carlos Cannon'],2
103161,1024,Hotel BD,Natal (RN),1,242.88,242.88,05/20/2021,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Edward Aguilar', 'James Stevenson', 'Hannah Osborn', 'Samuel Whitehead']",5
103164,1024,Hotel BD,Natal (RN),3,242.88,728.64,06/10/2021,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,Acme Factory,none,34,Mendezbury,New Staceymouth,SUV,Budget,4.0,149.11,168.0,Prepaid,Confirmed,694.4,2,"['Pedro Davis', 'Jonathan Lopez']",3
103166,1024,Hotel AU,Recife (PE),4,312.83,1251.32,06/24/2021,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
103177,1024,Hotel BP,Brasilia (DF),4,247.62,990.48,09/09/2021,Florianopolis (SC),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Kenneth Martin', 'Douglas Elliott MD', 'Casey Heath']",4
103183,1024,Hotel Z,Aracaju (SE),1,208.04,208.04,10/21/2021,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Whitney Castro', 'Stanley Stanley', 'Amanda Mcmillan']",4
103187,1024,Hotel BW,Campo Grande (MS),4,60.39,241.56,11/18/2021,Florianopolis (SC),Campo Grande (MS),premium,697.65,1.49,573.81,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Jennifer Lee', 'Emily Robles']",3
103189,1024,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/02/2021,Florianopolis (SC),Sao Paulo (SP),economic,427.0,1.46,562.14,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Mark Bryant', 'Abigail Bowman', 'Michelle Thompson']",4
103191,1024,Hotel BD,Natal (RN),3,242.88,728.64,12/16/2021,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Samantha Kline'],2
103203,1024,Hotel BP,Brasilia (DF),3,247.62,742.86,03/10/2022,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Caitlin Potter', 'Jennifer Boyer']",3
103205,1024,Hotel Z,Aracaju (SE),1,208.04,208.04,03/24/2022,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Valerie Wilson', 'Martin Jordan']",3
103210,1024,Hotel BD,Natal (RN),4,242.88,971.52,04/28/2022,Florianopolis (SC),Natal (RN),firstClass,1315.27,1.84,709.37,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Linda Larsen', 'Gregory Lucas', 'Sarah Jordan']",4
103211,1024,Hotel BW,Campo Grande (MS),2,60.39,120.78,05/05/2022,Florianopolis (SC),Campo Grande (MS),economic,478.02,1.49,573.81,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Joseph Edwards MD', 'Jason Cardenas']",3
103213,1024,Hotel AU,Recife (PE),1,312.83,312.83,05/19/2022,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
103214,1024,Hotel BD,Natal (RN),4,242.88,971.52,05/26/2022,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Gary Howard', 'Raymond Jackson', 'Alexis Roman', 'Shawn Brown']",5
103218,1024,Hotel BW,Campo Grande (MS),4,60.39,241.56,06/23/2022,Florianopolis (SC),Campo Grande (MS),firstClass,857.32,1.49,573.81,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Caleb Mendoza', 'David Melton', 'Margaret Ortiz', 'Mark Edwards']",5
103221,1024,Hotel K,Salvador (BH),3,263.41,790.23,07/14/2022,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Brian Rodriguez', 'Adam Green', 'John Allison']",4
103227,1024,Hotel K,Salvador (BH),1,263.41,263.41,08/25/2022,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Carla Fernandez'],2
103230,1024,Hotel BD,Natal (RN),1,242.88,242.88,09/15/2022,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Garrett Foster'],2
103231,1024,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,09/22/2022,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,624.89,1.21,466.3,FlyingDrops,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Deborah Mcconnell', 'Kyle Chapman', 'Michael Martinez']",4
103240,1024,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/24/2022,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Matthew Elliott', 'Amy Miller', 'Karen Andrews']",4
103244,1024,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/22/2022,Florianopolis (SC),Campo Grande (MS),firstClass,857.32,1.49,573.81,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Russell Johnson', 'Rebecca Hicks']",3
103250,1024,Hotel K,Salvador (BH),2,263.41,526.82,02/02/2023,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Mary Dawson'],2
103251,1024,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/09/2023,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Morgan Osborne', 'Alicia Patton', 'Kevin Mitchell', 'Michael Patel']",5
103255,1024,Hotel BD,Natal (RN),1,242.88,242.88,03/09/2023,Florianopolis (SC),Natal (RN),premium,1128.51,1.84,709.37,CloudFy,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Casey Elliott', 'Clifford Wolfe', 'Collin Oliver']",4
103257,1024,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/23/2023,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Shannon Mitchell', 'Brandon Silva', 'Nicole Wilson', 'Andrew Long']",5
103263,1024,Hotel AU,Recife (PE),2,312.83,625.66,05/04/2023,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,Acme Factory,none,34,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Beth Mcdonald', 'Elizabeth Rivers', 'Roger Brooks', 'Patrick Navarro']",5
103274,1026,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/14/2019,Florianopolis (SC),Sao Paulo (SP),firstClass,738.8,1.46,562.14,Rainbow,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Kenneth Richardson'],2
103279,1026,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/19/2019,Florianopolis (SC),Sao Paulo (SP),economic,427.0,1.46,562.14,Rainbow,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Philip Robinson', 'Charlotte Hicks', 'Cassandra Brown', 'John Foley']",5
103282,1026,Hotel BP,Brasilia (DF),3,247.62,742.86,01/09/2020,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Cindy Williams', 'Jessica Serrano']",3
103289,1026,Hotel AF,Sao Paulo (SP),1,139.1,139.1,02/27/2020,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Diana Smith', 'Mackenzie Lawson']",3
103299,1026,Hotel BD,Natal (RN),2,242.88,485.76,05/07/2020,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Briana Brown'],2
103305,1026,Hotel K,Salvador (BH),1,263.41,263.41,06/18/2020,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Patricia Freeman MD', 'Deborah Larsen']",3
103309,1026,Hotel K,Salvador (BH),3,263.41,790.23,07/16/2020,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['John Brown', 'Ariel Pham', 'Hunter Johnson']",4
103310,1026,Hotel BP,Brasilia (DF),1,247.62,247.62,07/23/2020,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Chad Bishop'],2
103312,1026,Hotel K,Salvador (BH),4,263.41,1053.64,08/06/2020,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['James Smith', 'Jeanne Barnett MD', 'Dr. Stephen Davis', 'Brandi Miller']",5
103313,1026,Hotel AF,Sao Paulo (SP),2,139.1,278.2,08/13/2020,Florianopolis (SC),Sao Paulo (SP),firstClass,693.51,1.46,562.14,CloudFy,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Patrick Pennington', 'Karen Rogers', 'Taylor Henderson MD']",4
103314,1026,Hotel BW,Campo Grande (MS),3,60.39,181.17,08/20/2020,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Michael Woods'],2
103318,1026,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/17/2020,Florianopolis (SC),Rio de Janeiro (RJ),premium,481.42,1.21,466.3,Rainbow,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Nicole Le', 'Jennifer Franco', 'Justin Boyd', 'Matthew Ellison']",5
103320,1026,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/01/2020,Florianopolis (SC),Rio de Janeiro (RJ),premium,481.42,1.21,466.3,Rainbow,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Joseph Bautista', 'Christopher Cook', 'Savannah Good', 'Wanda Dyer']",5
103323,1026,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/22/2020,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Jennifer Scott', 'Brian Hoover', 'James Mcconnell', 'Nicholas Anderson']",5
103324,1026,Hotel K,Salvador (BH),4,263.41,1053.64,10/29/2020,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Thomas Gutierrez', 'Thomas Jacobs', 'Jason Webb', 'Andre Dickson']",5
103325,1026,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/05/2020,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,Acme Factory,male,44,Jonesland,Smithstad,Sedan,Enterprise,2.0,134.57,311.0,Prepaid,Confirmed,488.79999999999995,4,"['Angela Poole', 'Jeffrey Huff', 'Emma Holland', 'Carol Hinton']",5
103326,1026,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/12/2020,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Timothy Mclean'],2
103328,1026,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/26/2020,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,624.89,1.21,466.3,FlyingDrops,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Mr. Garrett Bridges', 'Andrew Preston']",3
103329,1026,Hotel Z,Aracaju (SE),4,208.04,832.16,12/03/2020,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Dr. Alexander Smith DVM', 'Joel Lyons', 'Karen Boyd', 'Martin Williams']",5
103331,1026,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/17/2020,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,Acme Factory,male,44,Danielleside,Dodsonbury,Luxury,Enterprise,1.0,84.67,280.0,Full-to-Full,Pending,394.0,3,"['Christina Chase', 'Gina Stone', 'Lisa Martin']",4
103338,1026,Hotel BD,Natal (RN),4,242.88,971.52,02/04/2021,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Roger Kelly'],2
103343,1026,Hotel AU,Recife (PE),2,312.83,625.66,03/11/2021,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
103346,1026,Hotel K,Salvador (BH),4,263.41,1053.64,04/01/2021,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Briana Hamilton', 'Brittany Rosales']",3
103348,1026,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/15/2021,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,1.21,466.3,CloudFy,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Craig Jackson', 'Jennifer Cabrera', 'Shane Ruiz']",4
103352,1026,Hotel AU,Recife (PE),3,312.83,938.49,05/13/2021,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Steven Bryan', 'Monica Walker', 'Thomas Stephens', 'Jesse Stone']",5
103354,1026,Hotel BW,Campo Grande (MS),3,60.39,181.17,05/27/2021,Florianopolis (SC),Campo Grande (MS),economic,478.02,1.49,573.81,CloudFy,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Thomas Payne Jr.'],2
103359,1026,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/01/2021,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,Acme Factory,male,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Carolyn Jones'],2
